Gene,label
ENSG00000090520,;Endoplasmic reticulum
ENSG00000090565,;Microtubule organizing center;Vesicles
ENSG00000090615,Golgi apparatus;
ENSG00000090621,Cytosol;
ENSG00000090674,;Plasma membrane
ENSG00000090686,;Cytosol;Mitochondria;Nucleoplasm
ENSG00000090776,;Plasma membrane
ENSG00000090861,Cytosol;
ENSG00000090863,;Golgi apparatus
ENSG00000090889,Cytokinetic bridge;Nucleoplasm;
ENSG00000090975,;Vesicles
ENSG00000091010,;Nucleoplasm
ENSG00000091073,;Nuclear membrane;Nucleoplasm
ENSG00000091140,;Mitochondria
ENSG00000091164,Cytosol;
ENSG00000091262,;Plasma membrane
ENSG00000091436,;Cytosol
ENSG00000091483,Mitochondria;
ENSG00000091490,Nucleus;
ENSG00000091527,Cytosol;Nucleoli;Plasma membrane;
ENSG00000091583,;Golgi apparatus
ENSG00000091592,;Cytosol;Nucleoplasm
ENSG00000091640,;Nucleus
ENSG00000091732,;Nuclear membrane;Nucleus
ENSG00000092036,;Focal adhesion sites;Plasma membrane
ENSG00000092067,Nucleoplasm;
ENSG00000092094,;Nucleoplasm
ENSG00000092140,;Cytosol
ENSG00000092148,;Nucleoli;Nucleus
ENSG00000092199,Nucleoplasm;
ENSG00000092201,;Nucleus
ENSG00000092208,;Nuclear bodies
ENSG00000092330,Nuclear bodies;
ENSG00000092421,;Nucleus
ENSG00000092531,;Plasma membrane
ENSG00000092621,Cytosol;Nucleoplasm;Plasma membrane;
ENSG00000092820,Plasma membrane;
ENSG00000092853,Nucleoplasm;Golgi apparatus
ENSG00000092929,;Cytosol;Vesicles
ENSG00000092964,;Cytosol
ENSG00000092978,;Nuclear speckles
ENSG00000093000,Nuclear membrane;Nucleoplasm;
ENSG00000093009,;Cytosol;Nucleoplasm
ENSG00000094631,;Nucleoplasm
ENSG00000094804,;Cytokinetic bridge;Cytosol;Mitotic spindle;Nucleus
ENSG00000094916,Nucleus;
ENSG00000095002,;Nucleoplasm;Vesicles
ENSG00000095066,;Cytosol;Vesicles
ENSG00000095139,Golgi apparatus;Vesicles;
ENSG00000095303,;Golgi apparatus;Vesicles
ENSG00000095319,;Nucleus
ENSG00000095574,;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000095585,;Cytoplasmic bodies;Plasma membrane
ENSG00000095637,;Focal adhesion sites;Plasma membrane
ENSG00000095777,;Actin filaments
ENSG00000095787,;Nucleoplasm
ENSG00000095794,;Nucleus
ENSG00000095951,;Nuclear bodies;Nucleoplasm
ENSG00000096060,Nucleoplasm;
ENSG00000096063,;Cytosol;Nucleus
ENSG00000096088,;Nucleus
ENSG00000096384,;Cytosol
ENSG00000096401,;Nucleoplasm
ENSG00000096654,;Nucleus
ENSG00000096696,Cell Junctions;
ENSG00000096717,Cytosol;Mitochondria;Nucleus;
ENSG00000096746,;Nucleoplasm
ENSG00000096968,;Nucleoplasm
ENSG00000097007,Nucleoplasm;Nuclear bodies
ENSG00000097021,;Cytosol
ENSG00000097033,Cytosol;
ENSG00000097046,;Cytokinetic bridge;Mitotic spindle;Nucleoplasm
ENSG00000099139,;Golgi apparatus
ENSG00000099194,Endoplasmic reticulum;
ENSG00000099204,;Cytosol
ENSG00000099260,;Actin filaments
ENSG00000099284,Nucleoplasm;
ENSG00000099290,;Vesicles
ENSG00000099326,;Nucleus
ENSG00000099331,;Cytosol
ENSG00000099377,;Lipid droplets
ENSG00000099381,;Nuclear speckles
ENSG00000099622,;Nucleus
ENSG00000099769,;Nucleoplasm
ENSG00000099783,Nucleoplasm;
ENSG00000099797,;Endoplasmic reticulum
ENSG00000099800,;Mitochondria
ENSG00000099804,;Cytosol;Nuclear speckles
ENSG00000099810,;Cytosol
ENSG00000099812,Focal adhesion sites;Plasma membrane;
ENSG00000099817,;Nucleoplasm
ENSG00000099821,;Mitochondria
ENSG00000099849,;Microtubule organizing center
ENSG00000099864,Plasma membrane;
ENSG00000099875,;Nuclear bodies
ENSG00000099889,Cell Junctions;Plasma membrane
ENSG00000099901,;Cytosol
ENSG00000099910,;Mitotic spindle
ENSG00000099917,;Nucleus
ENSG00000099940,;Cytosol;Nucleoplasm
ENSG00000099942,Nucleoplasm;
ENSG00000099956,;Nucleoli fibrillar center;Nucleoplasm
ENSG00000099968,;Mitochondria
ENSG00000099992,Plasma membrane;
ENSG00000099995,Nuclear speckles;
ENSG00000100003,;Cytosol;Nucleus
ENSG00000100014,;Actin filaments
ENSG00000100023,Nucleoplasm;
ENSG00000100028,;Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000100029,Nucleoli;Nucleus;
ENSG00000100083,;Nucleoplasm;Vesicles
ENSG00000100084,Nucleoplasm;
ENSG00000100105,;Nucleoplasm
ENSG00000100116,;Nucleoplasm
ENSG00000100139,;Cell Junctions;Cytosol;Microtubule organizing center
ENSG00000100142,Nucleoli fibrillar center;Nucleus;
ENSG00000100146,;Nucleoplasm
ENSG00000100162,Cytosol;
ENSG00000100196,Endoplasmic reticulum;
ENSG00000100201,Nuclear speckles;
ENSG00000100207,;Nuclear bodies;Nucleoplasm
ENSG00000100209,;Cytosol;Mitochondria
ENSG00000100216,Mitochondria;
ENSG00000100220,;Cytosol;Nucleoplasm
ENSG00000100225,;Cytosol;Nucleus
ENSG00000100227,Nuclear speckles;Cytoplasmic bodies
ENSG00000100239,;Cytosol
ENSG00000100242,;Nuclear membrane
ENSG00000100243,Endoplasmic reticulum;
ENSG00000100266,;Plasma membrane;Vesicles
ENSG00000100280,;Golgi apparatus;Vesicles
ENSG00000100294,;Mitochondria
ENSG00000100296,;Nucleoplasm
ENSG00000100297,Nucleoplasm;
ENSG00000100307,;Cytosol;Nucleoplasm
ENSG00000100316,;Cytosol;Nucleoli
ENSG00000100319,;Nucleoplasm
ENSG00000100320,;Nucleoplasm
ENSG00000100321,;Cytosol
ENSG00000100324,Cytosol;Nuclear speckles;
ENSG00000100330,;Cytosol;Nucleoplasm
ENSG00000100336,;
ENSG00000100345,;Actin filaments;Cytosol;Plasma membrane
ENSG00000100347,Mitochondria;
ENSG00000100348,Mitochondria;
ENSG00000100353,;Cytosol
ENSG00000100359,;Golgi apparatus
ENSG00000100365,;Cytosol
ENSG00000100372,;Peroxisomes
ENSG00000100380,Cytosol;
ENSG00000100387,;Nucleoplasm
ENSG00000100393,Nucleoplasm;
ENSG00000100401,Cytosol;Nuclear membrane;Vesicles;
ENSG00000100410,Nucleoplasm;
ENSG00000100412,;Mitochondria
ENSG00000100413,;Centrosome;Nucleoplasm;Vesicles
ENSG00000100416,;Mitochondria
ENSG00000100425,;Nuclear speckles
ENSG00000100426,;Nucleoplasm
ENSG00000100442,;Cytosol
ENSG00000100478,;Vesicles
ENSG00000100479,;Nuclear bodies;Nucleoplasm
ENSG00000100483,;Cytosol
ENSG00000100490,Nucleoplasm;Vesicles;
ENSG00000100503,Centrosome;Nucleoli
ENSG00000100504,;Cytosol;Plasma membrane
ENSG00000100505,;Cytosol
ENSG00000100526,Cytosol;
ENSG00000100532,;Nucleoplasm
ENSG00000100568,Vesicles;Golgi apparatus
ENSG00000100575,Mitochondria;
ENSG00000100591,;Cytosol
ENSG00000100593,;Nucleoplasm
ENSG00000100603,Nucleoplasm;
ENSG00000100604,;Vesicles
ENSG00000100614,;Cytosol
ENSG00000100629,;Microtubule organizing center
ENSG00000100644,;Nuclear bodies;Nucleoplasm
ENSG00000100650,Nucleoli;Nucleus;
ENSG00000100664,;Cytosol;Plasma membrane
ENSG00000100697,;Cytosol
ENSG00000100714,Cytosol;
ENSG00000100722,Nuclear speckles;
ENSG00000100726,;Cytosol;Nuclear bodies
ENSG00000100749,;Cytosol;Nucleus
ENSG00000100764,Cytosol;Nucleoplasm;
ENSG00000100784,Nucleoplasm;
ENSG00000100796,;Nucleoplasm
ENSG00000100804,;Centrosome;Nucleus
ENSG00000100811,;Nucleoli fibrillar center;Nucleoplasm
ENSG00000100813,;Nucleoplasm
ENSG00000100815,Golgi apparatus;
ENSG00000100823,Nucleus;
ENSG00000100852,;Cytosol
ENSG00000100867,Mitochondria;Nucleus;
ENSG00000100883,;Cytosol
ENSG00000100888,;Nucleoplasm
ENSG00000100889,Mitochondria;
ENSG00000100890,;Mitochondria
ENSG00000100897,Nucleoplasm;
ENSG00000100902,;Nucleoplasm
ENSG00000100906,Cytosol;
ENSG00000100916,;Nucleoplasm
ENSG00000100941,Nuclear speckles;
ENSG00000100949,Nucleoplasm;
ENSG00000100968,;Cytosol;Nuclear speckles
ENSG00000100982,;Cytokinetic bridge;Microtubules;Nucleoplasm
ENSG00000100983,;Nucleus
ENSG00000101049,;Nucleoplasm
ENSG00000101057,Cytosol;Nucleoplasm;
ENSG00000101076,;Nucleoplasm
ENSG00000101096,;Cytosol;Nucleoplasm
ENSG00000101109,Cytosol;Nucleoplasm;Nuclear bodies
ENSG00000101115,Nucleoplasm;
ENSG00000101138,Nucleoplasm;
ENSG00000101146,;Nucleoli fibrillar center;Nucleus
ENSG00000101158,;Nuclear bodies;Nucleoplasm
ENSG00000101160,;Vesicles
ENSG00000101161,Nuclear speckles;
ENSG00000101187,;Cell Junctions
ENSG00000101188,;Plasma membrane
ENSG00000101189,;Nucleus
ENSG00000101190,;Nucleoplasm
ENSG00000101193,;Cell Junctions;Nucleoplasm
ENSG00000101197,;Cytosol;Nucleus
ENSG00000101199,;Golgi apparatus;Vesicles
ENSG00000101210,Cytosol;Nucleoli;
ENSG00000101213,;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000101216,Nucleoplasm;
ENSG00000101224,;Mitotic spindle;Vesicles
ENSG00000101236,;Golgi apparatus
ENSG00000101246,;Golgi apparatus
ENSG00000101255,;Nuclear membrane;Nucleoli;Nucleus
ENSG00000101265,;Cytosol;Nucleoplasm
ENSG00000101266,;Nucleoplasm
ENSG00000101294,;Endoplasmic reticulum
ENSG00000101306,;Endoplasmic reticulum
ENSG00000101310,;Vesicles
ENSG00000101347,;Nucleoplasm
ENSG00000101361,Nucleoli fibrillar center;
ENSG00000101365,Mitochondria;
ENSG00000101367,Cytosol;Microtubule organizing center;
ENSG00000101384,;Golgi apparatus;Plasma membrane
ENSG00000101412,Nucleoplasm;Centrosome
ENSG00000101413,;Nucleoplasm
ENSG00000101439,;Golgi apparatus;Vesicles
ENSG00000101440,;Vesicles
ENSG00000101444,;Cytosol
ENSG00000101445,;Nuclear speckles;Plasma membrane
ENSG00000101457,Nucleus;
ENSG00000101463,;Vesicles
ENSG00000101473,;Vesicles
ENSG00000101546,;Mitochondria
ENSG00000101557,;Cytosol
ENSG00000101558,Endoplasmic reticulum;
ENSG00000101577,;Actin filaments;Cytosol;Plasma membrane
ENSG00000101654,Nucleoplasm;
ENSG00000101665,;Cytosol;Nucleoplasm
ENSG00000101745,;Nucleoplasm
ENSG00000101746,;Nucleus
ENSG00000101751,;Nuclear speckles
ENSG00000101773,;Nucleoplasm
ENSG00000101811,Nuclear bodies;Nucleoplasm;
ENSG00000101843,;Cytosol;Intermediate filaments
ENSG00000101868,;Nucleoplasm
ENSG00000101882,;Nucleoplasm
ENSG00000101888,;Cytosol;Nucleoplasm
ENSG00000101940,;Nucleoplasm
ENSG00000101966,;Cytosol;Nucleoplasm
ENSG00000102010,;Plasma membrane
ENSG00000102030,Cytosol;Nucleoli;
ENSG00000102034,;Nuclear bodies
ENSG00000102038,;Nucleoplasm
ENSG00000102081,Cytosol;
ENSG00000102100,;Golgi apparatus
ENSG00000102103,Nuclear speckles;
ENSG00000102119,Nuclear membrane;Endoplasmic reticulum
ENSG00000102178,;Cytosol;Nucleoplasm
ENSG00000102181,;Plasma membrane
ENSG00000102189,;Vesicles
ENSG00000102195,;Plasma membrane
ENSG00000102226,;Nucleoplasm
ENSG00000102241,Nucleoplasm;
ENSG00000102243,;Nucleus
ENSG00000102271,;Microtubules
ENSG00000102309,;Nucleoli;Nucleus
ENSG00000102316,Cytosol;Nucleoli;Nucleus;
ENSG00000102317,;Nucleoplasm
ENSG00000102349,;Nucleoplasm
ENSG00000102384,;Nuclear bodies
ENSG00000102445,;Cytosol
ENSG00000102471,Vesicles;
ENSG00000102554,;Nucleoplasm
ENSG00000102572,;Cytosol;Nucleoli
ENSG00000102683,;Nucleoplasm
ENSG00000102699,;Cytosol
ENSG00000102710,;Nucleoli fibrillar center
ENSG00000102738,;Mitochondria
ENSG00000102755,;Plasma membrane
ENSG00000102760,;Nucleoli;Nucleus
ENSG00000102786,Nucleoplasm;Actin filaments
ENSG00000102796,;Nucleoplasm
ENSG00000102870,;Nucleus
ENSG00000102878,;Nuclear speckles
ENSG00000102897,;Nucleoplasm
ENSG00000102901,Nuclear bodies;
ENSG00000102908,;Cytosol;Nucleus
ENSG00000102935,Nucleus;
ENSG00000102967,Mitochondria;
ENSG00000102974,;Nucleoplasm
ENSG00000102977,Nuclear bodies;
ENSG00000102978,;Cytosol;Microtubules;Nucleoplasm
ENSG00000102981,;Actin filaments;Cell Junctions;Cytosol
ENSG00000102984,;Nuclear speckles
ENSG00000103005,;Nucleus
ENSG00000103035,Nucleoplasm;
ENSG00000103037,;Nucleus
ENSG00000103056,;Endoplasmic reticulum
ENSG00000103066,;Vesicles
ENSG00000103067,Nucleoplasm;
ENSG00000103121,;Mitochondria
ENSG00000103126,;Nucleoli;Vesicles
ENSG00000103168,;Nucleoli fibrillar center;Nucleus
ENSG00000103194,Cytosol;Nucleoplasm;
ENSG00000103197,Cytosol;
ENSG00000103199,Cytosol;Nucleoplasm;
ENSG00000103202,;Mitochondria
ENSG00000103222,;Plasma membrane
ENSG00000103249,;Nucleoplasm
ENSG00000103257,;Cytosol;Plasma membrane
ENSG00000103266,;Cytosol;Nucleoplasm
ENSG00000103274,;Cytosol
ENSG00000103275,Cytosol;
ENSG00000103316,;Cytosol
ENSG00000103343,;Nucleoplasm
ENSG00000103351,;Nucleoplasm
ENSG00000103356,;Mitochondria
ENSG00000103365,Golgi apparatus;
ENSG00000103381,;Cytosol;Plasma membrane
ENSG00000103423,;Mitochondria
ENSG00000103490,;Cytosol;Nucleoli;Nucleus
ENSG00000103494,;Cytosol
ENSG00000103495,Nucleus;
ENSG00000103496,Plasma membrane;
ENSG00000103507,;Mitochondria
ENSG00000103510,;Nucleoplasm
ENSG00000103540,;Centrosome
ENSG00000103549,Nucleoplasm;
ENSG00000103550,;Nucleoli
ENSG00000103591,;Cytosol
ENSG00000103642,;Mitochondria
ENSG00000103671,;Nuclear bodies;Nucleoplasm
ENSG00000103769,Microtubule organizing center;Vesicles;
ENSG00000103811,;Vesicles
ENSG00000103978,;Golgi apparatus
ENSG00000103995,;Centrosome
ENSG00000104059,;Nucleus
ENSG00000104064,;Nucleoplasm
ENSG00000104067,Cell Junctions;
ENSG00000104112,Vesicles;
ENSG00000104131,Cytosol;
ENSG00000104133,;Cytosol;Nucleoli;Plasma membrane
ENSG00000104147,;Nucleoplasm
ENSG00000104177,;Nucleoplasm
ENSG00000104218,;Microtubule organizing center
ENSG00000104299,Nucleoplasm;
ENSG00000104312,Cytosol;
ENSG00000104313,;Nuclear bodies;Nucleoplasm
ENSG00000104324,;Golgi apparatus;Vesicles
ENSG00000104325,;Mitochondria
ENSG00000104327,;Vesicles
ENSG00000104331,;Golgi apparatus
ENSG00000104343,;Nucleoli
ENSG00000104356,;Nucleoli
ENSG00000104369,;Nucleus
ENSG00000104381,;Mitochondria
ENSG00000104408,Cytosol;Nuclear bodies;
ENSG00000104413,Nuclear bodies;Nucleoplasm;
ENSG00000104419,;Cytosol;Microtubules
ENSG00000104442,;Mitochondria
ENSG00000104447,;Nucleoplasm
ENSG00000104450,;Cytosol
ENSG00000104497,;Vesicles
ENSG00000104517,;Cytosol;Nucleoplasm
ENSG00000104518,;Nucleoplasm
ENSG00000104529,;Nucleoli fibrillar center;Nucleus
ENSG00000104537,;Plasma membrane
ENSG00000104611,Cytosol;
ENSG00000104671,;Cytosol;Nucleoli;Plasma membrane
ENSG00000104687,;Cytosol
ENSG00000104689,;Nucleoplasm
ENSG00000104691,;Endoplasmic reticulum
ENSG00000104695,;Nucleoplasm
ENSG00000104722,Intermediate filaments;
ENSG00000104731,;Nucleoli
ENSG00000104738,Nucleoplasm;
ENSG00000104756,;Nucleoplasm
ENSG00000104765,Mitochondria;Nuclear speckles
ENSG00000104805,;Golgi apparatus;Microtubules
ENSG00000104823,;Mitochondria
ENSG00000104824,;Nucleoplasm
ENSG00000104833,;Microtubules
ENSG00000104852,Nucleoplasm;
ENSG00000104859,Nucleus;
ENSG00000104880,Cytosol;
ENSG00000104881,Cytosol;
ENSG00000104884,;Nucleoplasm
ENSG00000104885,Nucleoplasm;
ENSG00000104889,Cytosol;Nucleus;
ENSG00000104960,;Nucleus
ENSG00000104964,;Nucleoplasm
ENSG00000104973,;Nucleoplasm
ENSG00000104976,;Nuclear bodies;Nucleoplasm
ENSG00000104979,;Nucleoli;Nucleus
ENSG00000104980,Mitochondria;
ENSG00000105011,;Nucleoplasm
ENSG00000105053,;Nucleus
ENSG00000105058,;Nucleoli;Nucleus
ENSG00000105063,Cytosol;
ENSG00000105127,;Nucleoplasm
ENSG00000105136,;Nucleoli fibrillar center;Nucleus
ENSG00000105173,Nucleoplasm;
ENSG00000105176,;Cytosol;Nucleoplasm
ENSG00000105186,Cytosol;
ENSG00000105193,Cytosol;Endoplasmic reticulum;
ENSG00000105197,;Mitochondria;Nucleoplasm
ENSG00000105202,Nucleoli fibrillar center;
ENSG00000105220,;Cytosol;Plasma membrane
ENSG00000105221,;Cytosol;Nucleus
ENSG00000105248,;
ENSG00000105254,;Cytosol
ENSG00000105258,Nucleoplasm;
ENSG00000105281,Plasma membrane;
ENSG00000105287,;Cytosol;Nucleoplasm
ENSG00000105289,Cell Junctions;
ENSG00000105298,;Nuclear speckles;Nucleoplasm
ENSG00000105323,Nucleoplasm;
ENSG00000105325,;Nuclear membrane;Nucleoplasm
ENSG00000105355,Lipid droplets;Cytosol
ENSG00000105364,;Cytosol;Endoplasmic reticulum;Nucleoli;Nucleoli fibrillar center;Nucleus
ENSG00000105372,;Nucleoplasm
ENSG00000105373,Nucleoli;
ENSG00000105379,Mitochondria;
ENSG00000105383,;Plasma membrane
ENSG00000105388,;Plasma membrane
ENSG00000105393,;Cytosol;Nuclear bodies;Nucleus
ENSG00000105397,;Cytosol
ENSG00000105398,;Cytosol
ENSG00000105401,Cytosol;
ENSG00000105438,;Golgi apparatus;Vesicles
ENSG00000105443,;Cytosol;Plasma membrane
ENSG00000105447,;Nucleoli
ENSG00000105483,Cytosol;Nucleoplasm;
ENSG00000105486,;Nucleoplasm
ENSG00000105497,;Cytosol;Nucleoplasm
ENSG00000105509,;Plasma membrane
ENSG00000105607,;Mitochondria
ENSG00000105610,;Nucleoplasm
ENSG00000105618,;Nucleus
ENSG00000105619,;Nuclear membrane;Nucleoplasm
ENSG00000105662,;Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000105669,Golgi apparatus;
ENSG00000105676,Cytosol;
ENSG00000105698,Nucleoplasm;
ENSG00000105701,;Cytosol;Endoplasmic reticulum;Mitochondria
ENSG00000105705,Nucleoplasm;
ENSG00000105717,Vesicles;
ENSG00000105722,Nucleoplasm;
ENSG00000105732,;Nucleoplasm
ENSG00000105737,;Plasma membrane
ENSG00000105750,;Nucleus
ENSG00000105755,Mitochondria;
ENSG00000105810,;Cytosol;Nucleoplasm
ENSG00000105819,;Mitochondria
ENSG00000105821,;Cytosol
ENSG00000105849,;Nucleoli fibrillar center;Nucleus
ENSG00000105851,;Plasma membrane
ENSG00000105856,Nuclear speckles;
ENSG00000105866,Nucleoplasm;Cytosol
ENSG00000105879,;Nuclear speckles
ENSG00000105928,Cytosol;
ENSG00000105939,Cytosol;
ENSG00000105953,Mitochondria;
ENSG00000105963,;Cytosol
ENSG00000105967,;Nucleoplasm
ENSG00000105974,;Golgi apparatus
ENSG00000105976,;Cytosol;Plasma membrane
ENSG00000105993,;Nucleoplasm
ENSG00000105997,;Nucleoplasm
ENSG00000106009,;Nucleoplasm
ENSG00000106028,;Mitochondria
ENSG00000106066,;Endoplasmic reticulum
ENSG00000106070,;Vesicles
ENSG00000106077,;Mitochondria
ENSG00000106086,;Golgi apparatus
ENSG00000106105,;Cytosol
ENSG00000106125,;Cytosol;Vesicles
ENSG00000106153,Mitochondria;
ENSG00000106211,Cytosol;Plasma membrane
ENSG00000106244,Cytosol;Plasma membrane;
ENSG00000106266,;Vesicles
ENSG00000106278,;Cytosol
ENSG00000106290,;Nucleoplasm
ENSG00000106341,;Nucleoplasm
ENSG00000106344,Nucleoli;
ENSG00000106348,;Cytosol;Rods & Rings
ENSG00000106367,;Golgi apparatus;Vesicles
ENSG00000106459,;Nucleoplasm
ENSG00000106460,;Endosomes;Lysosomes
ENSG00000106462,;Nucleoplasm
ENSG00000106546,;Cytosol;Nucleoplasm
ENSG00000106554,;Mitochondria
ENSG00000106603,;Mitochondria
ENSG00000106605,;Cytosol
ENSG00000106608,;Cytosol
ENSG00000106624,;Vesicles
ENSG00000106628,Nucleoplasm;
ENSG00000106638,;Cytosol
ENSG00000106683,;Cytosol;Nuclear speckles
ENSG00000106723,;Nucleoplasm
ENSG00000106799,;Plasma membrane
ENSG00000106803,Endoplasmic reticulum;
ENSG00000106809,;Endoplasmic reticulum
ENSG00000106829,;Nucleus
ENSG00000106948,;Centrosome;Nucleoplasm
ENSG00000106976,;Nucleoplasm
ENSG00000106992,;Cytosol
ENSG00000106993,;Cytosol
ENSG00000107104,;Plasma membrane
ENSG00000107130,Plasma membrane;
ENSG00000107159,Plasma membrane;Cytosol
ENSG00000107165,;Vesicles
ENSG00000107175,;Cytosol
ENSG00000107185,Cytosol;Plasma membrane
ENSG00000107201,;Cytosol
ENSG00000107223,;Cytosol;Nucleus
ENSG00000107249,;Nucleoplasm
ENSG00000107262,;Nucleoplasm
ENSG00000107282,;Golgi apparatus
ENSG00000107290,;Nucleus
ENSG00000107317,;Nucleoplasm
ENSG00000107338,Cytosol;Nucleoplasm;
ENSG00000107371,;Nucleoplasm
ENSG00000107438,;Actin filaments
ENSG00000107485,;Nucleoplasm
ENSG00000107560,;Vesicles
ENSG00000107566,;Endoplasmic reticulum
ENSG00000107581,;Cytosol
ENSG00000107625,Nucleoli;
ENSG00000107651,Vesicles;
ENSG00000107669,;Nucleus
ENSG00000107672,Nucleoplasm;
ENSG00000107679,Nucleus;Cytosol
ENSG00000107745,;Mitochondria
ENSG00000107796,;Actin filaments
ENSG00000107798,;Vesicles
ENSG00000107819,Mitochondria;
ENSG00000107862,;Golgi apparatus
ENSG00000107863,;Cell Junctions;Plasma membrane
ENSG00000107874,Cytosol;Nucleoplasm;
ENSG00000107882,;Nucleus
ENSG00000107897,Peroxisomes;
ENSG00000107902,;Cytosol;Nuclear speckles
ENSG00000107929,Cytosol;
ENSG00000107937,Nucleoli;
ENSG00000107949,;Nucleoplasm
ENSG00000107951,;Mitochondria
ENSG00000107959,;Mitochondria
ENSG00000107960,;Nucleus
ENSG00000107968,;Cytosol
ENSG00000108021,;Cytosol;Nucleus
ENSG00000108039,Cytosol;
ENSG00000108055,;Nucleoplasm
ENSG00000108064,Mitochondria;
ENSG00000108091,;Cytosol
ENSG00000108094,Nucleoplasm;
ENSG00000108107,;Cytosol;Endoplasmic reticulum
ENSG00000108179,;Mitochondria
ENSG00000108219,;Vesicles
ENSG00000108256,;Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000108262,Cytosol;Focal adhesion sites;
ENSG00000108298,;Cytosol;Endoplasmic reticulum;Nucleoli
ENSG00000108306,;
ENSG00000108312,Nucleoli fibrillar center;
ENSG00000108344,;Cytosol;Nucleoplasm
ENSG00000108384,;Cytosol;Mitochondria;Nucleus
ENSG00000108387,;Nucleoplasm
ENSG00000108406,;Nucleus
ENSG00000108423,Cytosol;Nucleoplasm;
ENSG00000108424,;Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000108433,;Golgi apparatus;Nucleoplasm
ENSG00000108439,;Cytosol;Nucleoplasm
ENSG00000108443,;Nucleoplasm
ENSG00000108465,;Cytosol
ENSG00000108468,;Nuclear bodies;Nucleus
ENSG00000108469,;Cytosol;Nucleus
ENSG00000108510,;Nucleus
ENSG00000108515,;Cytosol;Plasma membrane
ENSG00000108518,;Cytosol
ENSG00000108557,Nucleoplasm;
ENSG00000108559,;Nucleoplasm
ENSG00000108576,;Golgi apparatus;Vesicles
ENSG00000108578,;Cytosol
ENSG00000108588,Endoplasmic reticulum;
ENSG00000108591,;Cytosol
ENSG00000108592,Nucleoli;
ENSG00000108599,;Cytosol
ENSG00000108602,Cytosol;
ENSG00000108604,Nucleoplasm;
ENSG00000108651,Nucleoli;
ENSG00000108654,Nucleoplasm;
ENSG00000108774,Endosomes;
ENSG00000108786,;Cytosol
ENSG00000108788,;Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000108799,;Nucleoplasm
ENSG00000108829,Endoplasmic reticulum;
ENSG00000108839,;Cytosol
ENSG00000108840,;Cytosol;Nuclear speckles
ENSG00000108848,Nuclear speckles;
ENSG00000108854,;Nuclear speckles
ENSG00000108861,;Nucleoplasm
ENSG00000108883,;Nucleoplasm
ENSG00000108924,Nucleus;
ENSG00000108961,;Nucleoplasm
ENSG00000108984,;Cytosol;Nucleus
ENSG00000109072,;Endoplasmic reticulum;Vesicles
ENSG00000109079,Nucleoli;
ENSG00000109111,;Cytosol;Nucleoplasm
ENSG00000109118,Nucleoplasm;
ENSG00000109132,Nucleoplasm;
ENSG00000109171,Centrosome;Cytosol;
ENSG00000109184,;Vesicles
ENSG00000109189,Nucleoli;
ENSG00000109205,;Cytosol;Nucleoplasm
ENSG00000109220,Plasma membrane;Vesicles;
ENSG00000109320,;Cytosol;Nucleoplasm
ENSG00000109323,;Vesicles
ENSG00000109381,;Nuclear bodies;Nucleoplasm
ENSG00000109390,;Mitochondria
ENSG00000109445,;Nucleoli
ENSG00000109475,;Cytosol;Endoplasmic reticulum;Nucleoli
ENSG00000109519,;Mitochondria
ENSG00000109534,;Nucleoli fibrillar center
ENSG00000109586,Golgi apparatus;
ENSG00000109606,Nuclear speckles;
ENSG00000109670,;Nucleoplasm;Vesicles
ENSG00000109674,Nucleoplasm;
ENSG00000109685,;Nucleus
ENSG00000109686,;Cytosol;Nucleoplasm
ENSG00000109756,;Vesicles
ENSG00000109762,;Vesicles
ENSG00000109787,Nucleoplasm;
ENSG00000109814,Nucleoplasm;
ENSG00000109819,;Nucleoplasm
ENSG00000109846,Cytosol;Plasma membrane;
ENSG00000109854,;Cytosol
ENSG00000109861,;Vesicles
ENSG00000109911,;Nucleoplasm
ENSG00000109919,;Mitochondria
ENSG00000109920,Nuclear speckles;
ENSG00000109944,;Nucleoplasm
ENSG00000109956,;Vesicles
ENSG00000110002,Nucleus;
ENSG00000110025,;Cytosol
ENSG00000110031,Cytosol;Focal adhesion sites;Nuclear speckles
ENSG00000110047,;Plasma membrane
ENSG00000110048,Cytosol;Golgi apparatus;Nucleus
ENSG00000110063,;Cytosol;Nucleoplasm
ENSG00000110066,;Nucleus
ENSG00000110074,;Mitochondria
ENSG00000110075,Cytosol;Nucleoplasm;Plasma membrane;
ENSG00000110090,;Mitochondria
ENSG00000110092,;Nucleoplasm
ENSG00000110104,Nucleoli;Nucleus;
ENSG00000110107,Nuclear speckles;
ENSG00000110172,;Cytosol
ENSG00000110218,Plasma membrane;
ENSG00000110274,Centrosome;Nucleoplasm
ENSG00000110321,Cytosol;
ENSG00000110330,;Cytosol;Nucleoli fibrillar center;Nucleus
ENSG00000110344,;Nuclear speckles
ENSG00000110367,;Cytoplasmic bodies
ENSG00000110395,;Cytosol
ENSG00000110422,;Cytosol;Nuclear bodies
ENSG00000110446,;Vesicles
ENSG00000110514,;Cytosol
