Gene,label
ENSG00000114120,;;Cytosol;Mitochondria;Nucleus
ENSG00000114125,;Nucleoplasm;
ENSG00000114126,;Nucleus;Vesicles
ENSG00000114127,;Cytosol;Plasma membrane;
ENSG00000114166,;;Nucleus
ENSG00000114268,;;Nucleoli
ENSG00000114279,;;Cytosol;Nucleoplasm
ENSG00000114302,;Golgi apparatus;Microtubule organizing center;Vesicles;
ENSG00000114315,;Nucleus;
ENSG00000114316,;Cytosol;Plasma membrane
ENSG00000114331,;;Endosomes
ENSG00000114346,Cytosol;Nucleus;;
ENSG00000114353,;Cytosol;Plasma membrane;Nucleoplasm
ENSG00000114354,;;Cytosol;Vesicles
ENSG00000114383,;;Cytosol;Vesicles
ENSG00000114388,;Cytosol;
ENSG00000114391,;Cytosol;Endoplasmic reticulum;
ENSG00000114405,;;Cytosol;Plasma membrane
ENSG00000114416,Cytosol;;
ENSG00000114423,;Cytosol;Nucleoplasm
ENSG00000114439,Cytosol;Nucleoplasm;;
ENSG00000114446,;;Cytosol;Mitochondria;Nuclear speckles
ENSG00000114450,Plasma membrane;;
ENSG00000114473,;;Actin filaments;Cytosol
ENSG00000114480,;;Cytosol;Nucleoplasm
ENSG00000114491,;Cytosol;
ENSG00000114503,Nucleoplasm;;
ENSG00000114544,;Plasma membrane;
ENSG00000114554,Nucleus;Cytosol;
ENSG00000114573,;Cytosol;Nucleus;Vesicles;
ENSG00000114626,;Cytosol;Nucleoli
ENSG00000114631,;;Golgi apparatus;Vesicles
ENSG00000114646,;;Mitochondria;Nucleoplasm
ENSG00000114648,;;Nuclear bodies;Nucleoplasm
ENSG00000114656,;;Cell Junctions;Cytosol
ENSG00000114670,;Nucleoplasm;
ENSG00000114698,;;Nuclear bodies;Nucleoplasm
ENSG00000114737,;;Cytokinetic bridge;Microtubules
ENSG00000114738,;Nucleoplasm;
ENSG00000114739,;;Cytosol;Nuclear bodies;Nucleus
ENSG00000114742,;Vesicles;
ENSG00000114744,;;Nuclear bodies;Nucleoplasm
ENSG00000114745,;Golgi apparatus;
ENSG00000114767,;Nucleus;
ENSG00000114770,;Plasma membrane;Cell Junctions;Nucleus
ENSG00000114779,;Cytosol;Nucleoli;Nucleus;
ENSG00000114790,;Plasma membrane;Cytosol;Nucleoplasm
ENSG00000114805,Vesicles;;
ENSG00000114853,;;Nucleoplasm
ENSG00000114854,;;Actin filaments;Mitochondria;Nucleoplasm
ENSG00000114857,;Cytosol;Nucleoplasm;Plasma membrane;
ENSG00000114859,;;Cytosol
ENSG00000114861,Nucleoplasm;;
ENSG00000114867,Cytosol;;
ENSG00000114902,;;Golgi apparatus;Vesicles
ENSG00000114904,;Cytosol;
ENSG00000114923,;;Nucleoplasm
ENSG00000114942,;;Cytosol;Nucleoli fibrillar center
ENSG00000114978,;;Cytosol;Nucleoli;Nucleus
ENSG00000114982,Nucleus;;
ENSG00000114993,;;Mitochondria;Nucleoplasm
ENSG00000114999,;;Nucleoplasm;Vesicles
ENSG00000115053,Nucleoli;Nucleus;
ENSG00000115073,;;Microtubules
ENSG00000115107,;;Cytosol;Nucleoli
ENSG00000115109,;Plasma membrane;
ENSG00000115112,;Nucleoli fibrillar center;
ENSG00000115128,;Nucleoplasm;
ENSG00000115129,;Vesicles;
ENSG00000115137,;Cytosol;
ENSG00000115145,;Vesicles;Cytosol;Nucleoplasm
ENSG00000115163,;Nucleoplasm;
ENSG00000115165,;;Cytosol;Nucleoplasm
ENSG00000115170,;;Cytosol;Nucleoli
ENSG00000115194,;;Cytosol;Nucleoli;Nucleus;Vesicles
ENSG00000115211,;;Actin filaments;Nuclear membrane
ENSG00000115216,;Cytosol;
ENSG00000115221,;Cell Junctions;
ENSG00000115226,;;Aggresome;Cytosol;Nucleoplasm
ENSG00000115232,;;Plasma membrane
ENSG00000115233,;Nucleoplasm;
ENSG00000115234,;Vesicles;
ENSG00000115241,Nucleoplasm;;
ENSG00000115252,;;Nucleoplasm
ENSG00000115255,;Endoplasmic reticulum;
ENSG00000115263,;Endoplasmic reticulum;Vesicles;
ENSG00000115266,;Cytokinetic bridge;Cytosol;Midbody;
ENSG00000115268,;;Cytosol;Endoplasmic reticulum
ENSG00000115271,;Cytosol;Plasma membrane
ENSG00000115274,;Nucleoli;Nucleus;
ENSG00000115275,Endoplasmic reticulum;;
ENSG00000115282,;;Cytosol;Nucleoplasm
ENSG00000115289,Nucleoplasm;;
ENSG00000115290,;;Cytosol;Nucleoplasm
ENSG00000115295,Vesicles;;
ENSG00000115297,;;Nucleoplasm
ENSG00000115306,;;Golgi apparatus
ENSG00000115307,;;Nucleoplasm;Vesicles
ENSG00000115310,Endoplasmic reticulum;;
ENSG00000115317,;Mitochondria;
ENSG00000115325,;Cytosol;
ENSG00000115339,;Golgi apparatus;
ENSG00000115350,;;Cytosol;Nucleus
ENSG00000115363,;Vesicles;Plasma membrane
ENSG00000115364,;Mitochondria;
ENSG00000115365,;;Microtubules
ENSG00000115368,;;Nucleoplasm
ENSG00000115392,;;Nuclear bodies;Vesicles
ENSG00000115415,Cytosol;Nucleoplasm;;
ENSG00000115419,;Mitochondria;
ENSG00000115421,Nucleoplasm;;
ENSG00000115425,;Peroxisomes;
ENSG00000115457,;;Endoplasmic reticulum
ENSG00000115459,;;Mitochondria;Nucleoplasm
ENSG00000115461,;;Golgi apparatus;Nuclear bodies;Vesicles
ENSG00000115464,;;Nucleus
ENSG00000115468,;Golgi apparatus;Nucleoli fibrillar center
ENSG00000115484,;Cytosol;Nucleoplasm
ENSG00000115504,;Cytosol;Plasma membrane;
ENSG00000115514,Cytosol;;
ENSG00000115520,;;Cytosol
ENSG00000115524,Nuclear speckles;;
ENSG00000115525,;;Vesicles
ENSG00000115526,;;Cytosol
ENSG00000115539,Cytosol;Nucleus;;
ENSG00000115548,Nucleoplasm;;
ENSG00000115556,;;Cytosol;Nuclear membrane;Plasma membrane
ENSG00000115568,;;Nucleoli fibrillar center;Nucleus
ENSG00000115602,;;Vesicles
ENSG00000115604,;;Mitochondria
ENSG00000115616,;Cell Junctions;
ENSG00000115641,Actin filaments;Focal adhesion sites;;
ENSG00000115657,Golgi apparatus;Cytosol;Mitochondria;Nucleoplasm;Plasma membrane;
ENSG00000115661,;;Cytosol
ENSG00000115665,;;Cell Junctions;Intermediate filaments;Nuclear bodies
ENSG00000115677,;Cytosol;
ENSG00000115685,;;Nucleoli
ENSG00000115687,;Cytosol;
ENSG00000115738,;;Centrosome;Nuclear bodies;Nucleoplasm
ENSG00000115750,;Nucleoli;Nucleus
ENSG00000115758,;;Cytosol;Plasma membrane
ENSG00000115760,;Golgi apparatus;Vesicles;Mitotic spindle
ENSG00000115761,;Nucleoli;
ENSG00000115806,Golgi apparatus;;
ENSG00000115808,;;Cytosol;Nucleoplasm
ENSG00000115816,;;Nucleus;Vesicles
ENSG00000115825,;Cytosol;Nucleoplasm
ENSG00000115827,;Nucleoplasm;
ENSG00000115828,;;Cytosol
ENSG00000115839,;;Cytosol;Nucleoplasm
ENSG00000115841,;Cytosol;Mitotic spindle;Golgi apparatus
ENSG00000115844,;;Nuclear speckles
ENSG00000115866,Cytosol;;
ENSG00000115875,Nucleoplasm;;
ENSG00000115884,;Focal adhesion sites;
ENSG00000115902,;Centrosome;
ENSG00000115919,;Cytosol;Nucleoplasm
ENSG00000115935,;;Cytosol;Plasma membrane
ENSG00000115942,;Nucleoplasm;Cytosol
ENSG00000115944,Mitochondria;Nucleoli;;
ENSG00000115946,;Nucleoli;Nucleus
ENSG00000115947,;Nucleoli;Nucleus;
ENSG00000115956,;;Nucleoli
ENSG00000115966,Nucleoplasm;;
ENSG00000115970,;;Cytosol
ENSG00000115977,;Cytosol;Plasma membrane;
ENSG00000115993,;;Nuclear bodies;Nucleoplasm;Vesicles
ENSG00000115998,Nucleus;;
ENSG00000116001,;Cytosol;Nucleoplasm;
ENSG00000116014,;Plasma membrane;Vesicles
ENSG00000116016,Nucleoplasm;;Cytosol
ENSG00000116017,;Cytosol;Nucleoplasm;Vesicles
ENSG00000116030,;Nuclear bodies;Nuclear membrane;Nucleoli;Nucleus;
ENSG00000116035,;;Nuclear speckles
ENSG00000116039,;;Nuclear membrane;Nucleus
ENSG00000116044,;Cytosol;Nucleus;
ENSG00000116062,;Nucleoplasm;Golgi apparatus;Vesicles
ENSG00000116095,Golgi apparatus;;
ENSG00000116096,;Cytosol;Nucleoplasm
ENSG00000116117,;Cell Junctions;
ENSG00000116120,;Cytosol;Nucleus;
ENSG00000116127,;;Cytosol
ENSG00000116128,;;Nuclear bodies;Nucleoplasm
ENSG00000116132,;Nucleoplasm;
ENSG00000116138,;;Vesicles
ENSG00000116151,;;Mitochondria;Nucleus
ENSG00000116157,;;Nucleoli
ENSG00000116161,Cytosol;Nucleoplasm;;
ENSG00000116171,Peroxisomes;;
ENSG00000116183,;;Endoplasmic reticulum;Vesicles
ENSG00000116199,;Golgi apparatus;
ENSG00000116205,;;Nucleoplasm;Vesicles
ENSG00000116212,Nucleoplasm;;
ENSG00000116213,;;Cell Junctions;Nucleoplasm
ENSG00000116221,;Mitochondria;
ENSG00000116251,;;Nucleoli;Nucleus
ENSG00000116254,;Nuclear speckles;Nucleoplasm;Cytosol
ENSG00000116260,;Golgi apparatus;Vesicles
ENSG00000116266,;;Cytosol;Nucleoplasm
ENSG00000116285,;Cytosol;
ENSG00000116288,;Cytosol;Nucleus;
ENSG00000116299,;Plasma membrane;
ENSG00000116337,Cytosol;;
ENSG00000116350,;Nuclear speckles;
ENSG00000116353,;Mitochondria;
ENSG00000116396,;;Cytosol
ENSG00000116406,;;Endoplasmic reticulum
ENSG00000116455,;Cytosol;Nucleoplasm;Golgi apparatus
ENSG00000116459,;Mitochondria;
ENSG00000116478,Nucleoplasm;;
ENSG00000116497,;Nuclear speckles;
ENSG00000116514,;;Cytosol
ENSG00000116521,;Vesicles;
ENSG00000116525,;;Focal adhesion sites;Vesicles
ENSG00000116539,;Nucleoplasm;Golgi apparatus
ENSG00000116560,Nucleoplasm;;
ENSG00000116580,Nuclear bodies;Nucleoplasm;;
ENSG00000116586,;;Nucleoplasm;Vesicles
ENSG00000116604,Nucleoplasm;;
ENSG00000116649,;;Cytosol;Nucleoplasm
ENSG00000116661,;;Cytosol;Nucleoplasm
ENSG00000116667,;;Cytosol;Nucleoplasm
ENSG00000116668,;;Cytosol
ENSG00000116670,;Cytosol;Nucleoli;
ENSG00000116675,;;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000116678,;;Vesicles
ENSG00000116679,;Cytosol;
ENSG00000116685,;;Cytosol;Golgi apparatus
ENSG00000116691,;;Cytosol;Nucleoplasm
ENSG00000116698,;Cytosol;Intermediate filaments
ENSG00000116701,Cytosol;Nucleoli;
ENSG00000116711,;Cytosol;
ENSG00000116717,;Nuclear speckles;
ENSG00000116731,;Nucleus;Golgi apparatus
ENSG00000116741,;;Cytosol
ENSG00000116747,;;Cytosol;Nucleoplasm
ENSG00000116750,;;Mitochondria;Nucleoplasm
ENSG00000116752,;Nuclear speckles;Centrosome
ENSG00000116754,;Nuclear speckles;
ENSG00000116774,;Vesicles;
ENSG00000116791,;Cytosol;
ENSG00000116793,;;Nuclear bodies;Nucleoli
ENSG00000116830,;Cytosol;
ENSG00000116863,Nucleoplasm;;
ENSG00000116871,;;Cytosol;Microtubules
ENSG00000116874,;Mitochondria;Plasma membrane
ENSG00000116885,;;Nucleoli;Nucleus;Plasma membrane
ENSG00000116898,;Mitochondria;
ENSG00000116903,;Cytosol;
ENSG00000116918,;Cytosol;Nucleoplasm;
ENSG00000116922,;;Cytosol;Nucleus
ENSG00000116954,;Nucleus;Vesicles;
ENSG00000116977,;;Plasma membrane
ENSG00000116983,;;Cytosol
ENSG00000116984,;Cytosol;
ENSG00000116990,;Nucleus;
ENSG00000116991,;;Golgi apparatus;Nuclear bodies;Nuclear membrane
ENSG00000117000,;;Nucleus
ENSG00000117010,;;Cytosol;Nucleus
ENSG00000117016,;;Mitochondria;Nucleoli
ENSG00000117020,;Cytosol;
ENSG00000117036,;;Nucleus
ENSG00000117054,Mitochondria;;
ENSG00000117069,;;Vesicles
ENSG00000117091,;Plasma membrane;Cytosol;Nucleoli fibrillar center
ENSG00000117114,;;Cell Junctions;Plasma membrane
ENSG00000117118,;Mitochondria;
ENSG00000117133,Nucleoli;;
ENSG00000117139,;Nucleus;
ENSG00000117143,;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000117148,;;Cytosol
ENSG00000117152,;;Intermediate filaments
ENSG00000117153,;Vesicles;Microtubule organizing center
ENSG00000117155,;;Cell Junctions
ENSG00000117174,;;Nuclear speckles;Vesicles
ENSG00000117222,Nucleoli;Nucleus;;
ENSG00000117245,;;Nucleoplasm;Plasma membrane
ENSG00000117262,;;Endoplasmic reticulum
ENSG00000117266,;;Actin filaments
ENSG00000117280,;;Nuclear membrane;Nucleoli
ENSG00000117308,;;Cytosol;Nucleus;Plasma membrane
ENSG00000117318,;Nucleoplasm;
ENSG00000117335,;;Plasma membrane
ENSG00000117360,Nucleoplasm;;
ENSG00000117385,;;Nucleoli;Vesicles
ENSG00000117394,Plasma membrane;;
ENSG00000117395,Nucleoli;;
ENSG00000117399,Cytosol;Nucleus;;
ENSG00000117410,;;Cytosol
ENSG00000117411,;Golgi apparatus;Vesicles
ENSG00000117419,;;Cytosol;Nucleoplasm
ENSG00000117448,;Cytosol;Nucleoplasm
ENSG00000117450,;Mitochondria;
ENSG00000117461,;;Nucleoplasm;Vesicles
ENSG00000117472,;;Nucleoplasm;Vesicles
ENSG00000117475,;Golgi apparatus;Nucleus;
ENSG00000117477,;;Nuclear speckles
ENSG00000117479,;;Cytosol
ENSG00000117505,;Nucleus;
ENSG00000117519,Actin filaments;Cytosol;;
ENSG00000117523,Cytosol;;
ENSG00000117525,Vesicles;;
ENSG00000117528,Peroxisomes;;
ENSG00000117533,;;Golgi apparatus
ENSG00000117543,;;Golgi apparatus
ENSG00000117569,;;Nucleoplasm
ENSG00000117586,;;Nucleus;Vesicles
ENSG00000117592,;Cytosol;Plasma membrane
ENSG00000117593,;Mitochondria;Nucleus
ENSG00000117595,Cytosol;Nucleus;
ENSG00000117597,;;Golgi apparatus;Nucleoplasm
ENSG00000117598,;;Cytosol;Plasma membrane
ENSG00000117602,;;Nuclear speckles;Nucleoli fibrillar center
ENSG00000117614,;Nuclear speckles;
ENSG00000117616,;;Nucleoplasm
ENSG00000117625,;;Nucleoli;Nucleus
ENSG00000117632,;Cytosol;
ENSG00000117640,;;Cell Junctions;Mitochondria
ENSG00000117650,;Centrosome;Nucleus;
ENSG00000117676,;Cytosol;Nucleus;
ENSG00000117691,Nucleus;;
ENSG00000117697,;Nuclear speckles;Nucleoplasm;
ENSG00000117707,;Nucleoplasm;
ENSG00000117713,Nucleoplasm;;
ENSG00000117724,;Nucleoplasm;
ENSG00000117748,Nuclear bodies;Nucleoplasm;;
ENSG00000117751,Nuclear speckles;Nucleoplasm;;
ENSG00000117758,;Golgi apparatus;Nucleoplasm;Vesicles;
ENSG00000117834,;;Actin filaments;Cytosol
ENSG00000117859,;Golgi apparatus;Vesicles;
ENSG00000117877,Nucleoli fibrillar center;Nucleus;;Mitochondria
ENSG00000117899,;Cytosol;Endoplasmic reticulum;Nuclear bodies;
ENSG00000117906,Endoplasmic reticulum;;
ENSG00000117983,;Vesicles;
ENSG00000118007,Nuclear bodies;Nucleus;;
ENSG00000118046,;Cytosol;Nucleoplasm;
ENSG00000118058,;Nucleoplasm;Cytosol
ENSG00000118096,;;Actin filaments
ENSG00000118137,;;Cytosol;Vesicles
ENSG00000118156,;;Cytosol;Nucleoplasm
ENSG00000118162,;;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000118181,;;Cytosol;Endoplasmic reticulum
ENSG00000118193,;Cytosol;Midbody ring;
ENSG00000118197,;;Actin filaments;Nucleus
ENSG00000118200,;Microtubule ends;Cytosol
ENSG00000118217,;;Cytosol
ENSG00000118231,;;Cytokinetic bridge;Intermediate filaments;Plasma membrane
ENSG00000118242,;;Vesicles
ENSG00000118246,;Mitochondria;
ENSG00000118257,;Plasma membrane;Vesicles;
ENSG00000118260,Nucleoplasm;;
ENSG00000118263,;;Golgi apparatus
ENSG00000118271,;;Golgi apparatus
ENSG00000118292,;;Plasma membrane
ENSG00000118298,;;Plasma membrane
ENSG00000118308,;Vesicles;Cytosol;Nucleus
ENSG00000118363,;;Nucleus
ENSG00000118369,;;Nucleoli fibrillar center;Nucleus
ENSG00000118412,;;Nuclear bodies;Nucleoli
ENSG00000118418,Nucleus;Cytosol;
ENSG00000118420,;;Rods & Rings
ENSG00000118473,;;Mitochondria
ENSG00000118482,;;Nucleoplasm
ENSG00000118495,;Nuclear bodies;
ENSG00000118496,;;Microtubules
ENSG00000118503,;Vesicles;
ENSG00000118508,;;Cytosol
ENSG00000118513,;Nucleus;
ENSG00000118514,;Centrosome;
ENSG00000118515,Nuclear speckles;;
ENSG00000118518,;Cytosol;Plasma membrane;Nucleoplasm
ENSG00000118557,;;Endoplasmic reticulum
ENSG00000118579,;Nucleoplasm;
ENSG00000118596,;Plasma membrane;Nucleoplasm
ENSG00000118600,;;Golgi apparatus;Nucleoplasm
ENSG00000118655,;Nuclear bodies;Nucleoplasm;
ENSG00000118680,;;Nucleoli fibrillar center;Nucleus
ENSG00000118689,Nucleus;;
ENSG00000118690,;;Nucleus
ENSG00000118705,;Endoplasmic reticulum;
ENSG00000118707,;Nucleoplasm;
ENSG00000118762,Endoplasmic reticulum;;
ENSG00000118777,Nucleus;Plasma membrane;;
ENSG00000118785,;Golgi apparatus;
ENSG00000118804,;Cytosol;
ENSG00000118816,;Golgi apparatus;Nuclear bodies;Nucleoplasm
ENSG00000118849,;;Endoplasmic reticulum;Golgi apparatus
ENSG00000118855,;;Nucleoli;Nucleus
ENSG00000118873,;Cytosol;Plasma membrane
ENSG00000118898,;Plasma membrane;Cytosol;Nucleoplasm
ENSG00000118900,;Nuclear bodies;Nucleoplasm;
ENSG00000118922,;;Cytosol;Nucleoplasm
ENSG00000118939,;Cytosol;Nucleus
ENSG00000118946,;;Cytosol;Plasma membrane;Vesicles
ENSG00000118960,;;Cytosol;Nucleoli
ENSG00000118971,;Nucleoplasm;
ENSG00000118985,;Nucleoplasm;
ENSG00000118997,;Cytosol;
ENSG00000119004,;;Actin filaments;Cell Junctions;Plasma membrane
ENSG00000119041,;Nucleus;Nuclear membrane
ENSG00000119042,;Nucleoplasm;
ENSG00000119048,;Cytosol;Nucleoplasm;Plasma membrane;Vesicles;
ENSG00000119125,;;Nucleus
ENSG00000119138,;Nucleoplasm;Cytosol;Plasma membrane
ENSG00000119139,Cell Junctions;Cytosol;Plasma membrane;Nucleoplasm;
ENSG00000119185,;Cytosol;Nucleoplasm;Microtubule organizing center;Nuclear bodies
ENSG00000119242,;Centrosome;Nucleoplasm
ENSG00000119280,;Cytosol;
ENSG00000119285,Mitochondria;Nucleoli fibrillar center;;
ENSG00000119314,;;Nucleus
ENSG00000119318,;Cytosol;Nucleoplasm;
ENSG00000119321,;;Cytosol;Nucleoli
ENSG00000119328,;Cytosol;Nucleoplasm;
ENSG00000119333,;;Cytosol
ENSG00000119335,;Nucleoplasm;Lipid droplets
ENSG00000119383,Cytosol;Nucleoplasm;;
ENSG00000119392,;Nuclear membrane;Nucleoli
ENSG00000119396,;Vesicles;
ENSG00000119397,;Centrosome;Cytosol
ENSG00000119401,;;Intermediate filaments
ENSG00000119402,;;Nucleoplasm
ENSG00000119408,;Cytosol;Microtubule organizing center;Nucleoplasm;
ENSG00000119411,;Cytosol;Nucleoplasm
ENSG00000119421,Mitochondria;;
ENSG00000119431,;Nucleoli;
ENSG00000119446,;;Midbody;Nucleoli fibrillar center;Nucleus
ENSG00000119471,;Mitochondria;
ENSG00000119487,;Nucleoplasm;Cytosol
ENSG00000119509,;;Cytosol
ENSG00000119522,;Vesicles;Cytosol;Nucleoplasm
ENSG00000119523,Actin filaments;Cytosol;;
ENSG00000119541,;;Vesicles
ENSG00000119547,;Nucleoplasm;Actin filaments
ENSG00000119559,;;Intermediate filaments
ENSG00000119574,;;Cytosol
ENSG00000119596,;Nuclear speckles;Nucleoplasm;
ENSG00000119599,;;Nucleoplasm
ENSG00000119616,;;Nucleoplasm
ENSG00000119630,;;Cytosol;Mitochondria;Nucleoplasm
ENSG00000119632,;;Cytosol;Nucleoli
ENSG00000119636,;;Microtubule organizing center;Nucleus;Plasma membrane
ENSG00000119638,;;Mitochondria
ENSG00000119640,;;Cytosol;Nucleus
ENSG00000119650,;Microtubule organizing center;Microtubules;
ENSG00000119661,;;Microtubule organizing center;Nucleus
ENSG00000119669,Nucleoplasm;;
ENSG00000119673,;;Mitochondria
ENSG00000119681,;;Nucleus
ENSG00000119684,;;Nucleus
ENSG00000119685,;Cytosol;Plasma membrane;
ENSG00000119698,;Cytosol;
ENSG00000119699,;;Vesicles
ENSG00000119703,;;Mitochondria;Nuclear speckles
ENSG00000119705,;Mitochondria;
ENSG00000119707,Nuclear speckles;;
ENSG00000119711,Mitochondria;;
ENSG00000119718,;;Focal adhesion sites;Nucleoplasm;Plasma membrane
ENSG00000119720,;Mitochondria;Nucleoplasm;
ENSG00000119725,;;Nuclear bodies
ENSG00000119729,;;Cytosol;Vesicles
ENSG00000119760,;;Nucleoplasm
ENSG00000119771,;;Cytosol;Mitochondria
ENSG00000119772,;Nucleoplasm;
ENSG00000119777,;Endoplasmic reticulum;Cytosol;Golgi apparatus
ENSG00000119778,;Nucleoplasm;
ENSG00000119782,;;Vesicles
ENSG00000119787,;Endoplasmic reticulum;
ENSG00000119801,;;Cytosol;Nucleoplasm
ENSG00000119812,;Vesicles;
ENSG00000119820,;Golgi apparatus;Plasma membrane;Vesicles
ENSG00000119844,Cytosol;Golgi apparatus;Vesicles;
ENSG00000119862,;;Nucleoplasm
ENSG00000119865,;;Cytosol
ENSG00000119866,Nucleoplasm;Nuclear bodies;
ENSG00000119878,;Nucleoli;Nucleus;
ENSG00000119888,;Plasma membrane;
ENSG00000119899,;Plasma membrane;Cytosol
ENSG00000119900,;;Golgi apparatus;Nucleoplasm
ENSG00000119906,;Nucleus;Vesicles
ENSG00000119915,;;Cytosol;Vesicles
ENSG00000119917,;Cytosol;Mitochondria;
ENSG00000119922,;;Vesicles
ENSG00000119927,;;Mitochondria
ENSG00000119929,;Cytosol;Nucleoplasm;
ENSG00000119943,;;Mitochondria
ENSG00000119950,;Nucleoli;Nucleus;
ENSG00000119953,;Nuclear bodies;Nucleus;
ENSG00000119969,;;Golgi apparatus;Nucleus;Vesicles
ENSG00000119977,;;Microtubules
ENSG00000119979,;;Centrosome;Cytosol;Plasma membrane
ENSG00000119986,;;Nucleus;Plasma membrane
ENSG00000120008,;;Cytosol;Microtubules
ENSG00000120029,;;Vesicles
ENSG00000120051,;;Nucleus
ENSG00000120053,;Cytosol;Nucleoplasm;
ENSG00000120054,;;Nucleoli;Nucleus
ENSG00000120063,;Cytosol;
ENSG00000120068,;Nucleoplasm;
ENSG00000120071,;Nucleoplasm;
ENSG00000120075,Nucleus;;
ENSG00000120129,;;Cytosol;Nucleoli
ENSG00000120137,;;Golgi apparatus;Nucleoplasm
ENSG00000120149,;Nuclear speckles;
ENSG00000120156,;Plasma membrane;
ENSG00000120158,;;Nucleoplasm
ENSG00000120159,;;Vesicles
ENSG00000120217,;;Cytosol
ENSG00000120254,;Mitochondria;
ENSG00000120256,;;Mitochondria
ENSG00000120262,;;Cell Junctions;Golgi apparatus
ENSG00000120265,;Cytosol;
ENSG00000120278,Nucleoplasm;;
ENSG00000120280,;;Nucleoplasm;Vesicles
ENSG00000120314,;;Nucleoli;Nucleus
ENSG00000120327,;;Vesicles
ENSG00000120328,;;Plasma membrane
ENSG00000120333,;Mitochondria;Nuclear membrane;
ENSG00000120341,;;Actin filaments;Endoplasmic reticulum;Plasma membrane
ENSG00000120370,Cytosol;Golgi apparatus;Nucleus;
ENSG00000120437,;Cytosol;Nucleus
ENSG00000120440,;;Nuclear membrane;Nucleoli
ENSG00000120451,;Mitochondria;
ENSG00000120458,;Nuclear bodies;Nucleoplasm;
ENSG00000120519,;;Nucleoli
ENSG00000120526,;Cytosol;Nucleoplasm;
ENSG00000120533,;;Mitochondria;Nucleoplasm
ENSG00000120539,Nucleoplasm;;
ENSG00000120549,;;Cytosol;Nucleus
ENSG00000120594,;Nuclear bodies;
ENSG00000120647,;;Nuclear membrane
ENSG00000120658,;Plasma membrane;
ENSG00000120685,;;Cytosol;Nucleus
ENSG00000120688,;Nucleoplasm;
ENSG00000120690,;Nucleoplasm;
ENSG00000120693,;Cytosol;Nucleoplasm;
ENSG00000120694,Cytosol;Nucleoplasm;;
ENSG00000120697,;;Cytosol
ENSG00000120699,;;Mitochondria
ENSG00000120727,;Vesicles;
ENSG00000120733,Nucleoplasm;;
ENSG00000120738,Nucleoplasm;;
ENSG00000120742,;;Endoplasmic reticulum
ENSG00000120784,;;Cytosol
ENSG00000120798,;Nucleus;Cell Junctions;Cytosol
ENSG00000120800,;Nucleoli;Plasma membrane
ENSG00000120802,Nuclear membrane;;
ENSG00000120805,;Golgi apparatus;
ENSG00000120820,;;Cytosol
ENSG00000120833,;;Endoplasmic reticulum
ENSG00000120837,;Nucleoplasm;
ENSG00000120860,;;Vesicles
ENSG00000120868,;;Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000120875,;Nucleoplasm;
ENSG00000120896,;;Focal adhesion sites;Nucleoplasm
ENSG00000120899,Cytosol;Plasma membrane;;
ENSG00000120910,;;Vesicles
ENSG00000120913,;;Actin filaments;Focal adhesion sites
ENSG00000120915,Cytosol;;
ENSG00000120942,;;Vesicles
ENSG00000120948,Nucleoplasm;;
ENSG00000120963,;;Plasma membrane
ENSG00000120992,;;Cytosol;Nucleoplasm
ENSG00000121022,Nucleoplasm;;
ENSG00000121039,;;Lipid droplets
ENSG00000121057,;Mitochondria;
ENSG00000121058,Nuclear bodies;Nucleoli fibrillar center;Nucleus;
ENSG00000121060,;Cytosol;Nuclear bodies
ENSG00000121064,;;Golgi apparatus
ENSG00000121068,;;Cytosol;Nucleoplasm
ENSG00000121073,;;Endoplasmic reticulum;Nucleus;Vesicles
ENSG00000121075,;;Vesicles
ENSG00000121101,;;Cell Junctions;Cytosol;Plasma membrane;Vesicles
ENSG00000121104,;;Nucleoplasm
ENSG00000121152,;Cytosol;Nucleus;
ENSG00000121210,;;Vesicles
ENSG00000121281,;;Cytosol
ENSG00000121289,;Cytosol;Plasma membrane
ENSG00000121297,;Nucleoplasm;
ENSG00000121310,;;Mitochondria
ENSG00000121350,;;Nuclear speckles
ENSG00000121390,;;Nucleoli fibrillar center;Nucleoplasm
ENSG00000121406,;;Cytosol;Nucleoplasm
ENSG00000121413,;;Nucleoplasm
ENSG00000121417,;;Mitochondria;Rods & Rings
ENSG00000121440,;Cytosol;Nucleus;
ENSG00000121454,;;Nuclear speckles
ENSG00000121481,Nucleoplasm;Nuclear bodies;
ENSG00000121486,;;Nucleoli;Nucleus
ENSG00000121552,;;Cytosol;Nucleus
ENSG00000121570,;Nucleoli;Nucleus;
ENSG00000121578,;Golgi apparatus;
ENSG00000121621,;Cytokinetic bridge;Microtubules;
ENSG00000121644,;;Vesicles
ENSG00000121653,Plasma membrane;;
ENSG00000121671,;Cytosol;Nuclear speckles;
ENSG00000121690,;;Cytosol;Nucleoli;Nucleus
ENSG00000121691,;Cytosol;Vesicles;
ENSG00000121716,;;Mitochondria
ENSG00000121741,;;Endoplasmic reticulum;Nucleoplasm
ENSG00000121742,;Cell Junctions;
ENSG00000121749,;Cytosol;Mitochondria;
ENSG00000121753,;Centrosome;
ENSG00000121766,;Nuclear speckles;
ENSG00000121769,;;Golgi apparatus
